product_id,product_name,category,brand,price,quantity_in_stock,supplier_id,created_date,last_updated,is_active,rating,description
681,BrandC Lotion 81,Beauty,BrandC,192.9,996,60,2023-02-17 01:00:00,2023-04-23 11:00:00,True,3.6,High quality lotion from BrandC in beauty category. Product ID: 681
682,BrandH Textbook 82,Books,BrandH,18.08,152,17,2023-08-12 02:00:00,2023-10-12 11:00:00,False,4.4,High quality textbook from BrandH in books category. Product ID: 682
683,BrandE Tire 83,Automotive,BrandE,284.48,435,53,2023-01-24 16:00:00,2023-02-07 08:00:00,True,2.9,High quality tire from BrandE in automotive category. Product ID: 683
684,BrandF Equipment 84,Sports,BrandF,179.81,677,60,2023-09-15 00:00:00,2023-09-29 23:00:00,True,4.1,High quality equipment from BrandF in sports category. Product ID: 684
685,BrandA Battery 85,Automotive,BrandA,219.8,741,59,2023-12-27 09:00:00,2024-02-06 03:00:00,False,3.5,High quality battery from BrandA in automotive category. Product ID: 685
686,BrandF Shoes 86,Sports,BrandF,71.21,892,87,2023-02-10 23:00:00,2023-04-29 07:00:00,True,2.7,High quality shoes from BrandF in sports category. Product ID: 686
687,BrandA Speaker 87,Electronics,BrandA,277.52,708,52,2023-03-29 20:00:00,2023-05-30 10:00:00,False,2.2,High quality speaker from BrandA in electronics category. Product ID: 687
688,BrandG Cream 88,Beauty,BrandG,35.41,835,3,2023-03-11 00:00:00,2023-04-04 03:00:00,True,4.4,High quality cream from BrandG in beauty category. Product ID: 688
689,BrandH Lamp 89,Home & Garden,BrandH,198.42,88,39,2023-08-12 20:00:00,2023-10-20 02:00:00,False,1.6,High quality lamp from BrandH in home & garden category. Product ID: 689
690,BrandA Battery 90,Automotive,BrandA,99.73,986,63,2023-03-20 23:00:00,2023-06-18 13:00:00,False,1.1,High quality battery from BrandA in automotive category. Product ID: 690
691,BrandD Game 91,Toys,BrandD,95.5,105,81,2023-07-20 01:00:00,2023-08-31 01:00:00,False,4.9,High quality game from BrandD in toys category. Product ID: 691
692,BrandE Doll 92,Toys,BrandE,151.37,626,87,2023-09-06 16:00:00,2023-11-21 15:00:00,False,1.9,High quality doll from BrandE in toys category. Product ID: 692
693,BrandA Speaker 93,Electronics,BrandA,1173.99,427,61,2023-10-11 02:00:00,2023-11-14 22:00:00,True,3.0,High quality speaker from BrandA in electronics category. Product ID: 693
694,BrandH Lotion 94,Beauty,BrandH,16.03,352,57,2023-05-28 23:00:00,2023-06-22 14:00:00,True,3.0,High quality lotion from BrandH in beauty category. Product ID: 694
695,BrandH Perfume 95,Beauty,BrandH,266.12,668,95,2023-12-31 12:00:00,2024-02-23 09:00:00,False,4.2,High quality perfume from BrandH in beauty category. Product ID: 695
696,BrandD Science Fiction 96,Books,BrandD,36.08,177,26,2023-02-14 21:00:00,2023-04-17 01:00:00,True,3.4,High quality science fiction from BrandD in books category. Product ID: 696
697,BrandG Socks 97,Clothing,BrandG,98.06,367,34,2023-04-18 17:00:00,2023-04-24 17:00:00,False,3.7,High quality socks from BrandG in clothing category. Product ID: 697
698,BrandA Textbook 98,Books,BrandA,20.2,575,29,2023-02-28 19:00:00,2023-03-29 22:00:00,False,2.0,High quality textbook from BrandA in books category. Product ID: 698
699,BrandF Lipstick 99,Beauty,BrandF,233.33,894,66,2023-10-13 08:00:00,2023-11-02 06:00:00,True,3.8,High quality lipstick from BrandF in beauty category. Product ID: 699
700,BrandH Car 0,Toys,BrandH,292.65,843,72,2023-11-09 19:00:00,2024-02-17 22:00:00,True,3.0,High quality car from BrandH in toys category. Product ID: 700
701,BrandB Biography 1,Books,BrandB,45.99,452,98,2023-03-22 23:00:00,2023-04-29 21:00:00,False,3.9,High quality biography from BrandB in books category. Product ID: 701
702,BrandC Hat 2,Clothing,BrandC,107.04,992,54,2023-03-12 03:00:00,2023-04-06 17:00:00,True,2.0,High quality hat from BrandC in clothing category. Product ID: 702
703,BrandF Ball 3,Toys,BrandF,156.46,772,54,2023-02-13 08:00:00,2023-04-02 06:00:00,False,3.5,High quality ball from BrandF in toys category. Product ID: 703
704,BrandC Cushion 4,Home & Garden,BrandC,238.29,919,59,2023-03-12 13:00:00,2023-05-04 02:00:00,False,4.8,High quality cushion from BrandC in home & garden category. Product ID: 704
705,BrandC Doll 5,Toys,BrandC,218.11,322,52,2023-09-22 02:00:00,2023-10-02 12:00:00,True,2.7,High quality doll from BrandC in toys category. Product ID: 705
706,BrandA Oil 6,Automotive,BrandA,453.21,896,67,2023-01-30 20:00:00,2023-05-02 17:00:00,False,2.7,High quality oil from BrandA in automotive category. Product ID: 706
707,BrandF Bag 7,Sports,BrandF,12.29,717,52,2023-05-24 16:00:00,2023-08-10 20:00:00,False,3.6,High quality bag from BrandF in sports category. Product ID: 707
708,BrandF Block 8,Toys,BrandF,234.87,342,50,2023-06-04 02:00:00,2023-06-08 19:00:00,True,3.1,High quality block from BrandF in toys category. Product ID: 708
709,BrandD Racket 9,Sports,BrandD,158.38,163,3,2023-06-09 16:00:00,2023-07-23 12:00:00,True,4.6,High quality racket from BrandD in sports category. Product ID: 709
710,BrandD Equipment 10,Sports,BrandD,220.69,861,48,2023-09-16 03:00:00,2023-12-18 04:00:00,False,3.5,High quality equipment from BrandD in sports category. Product ID: 710
711,BrandB Lipstick 11,Beauty,BrandB,229.4,754,1,2023-03-05 14:00:00,2023-04-13 08:00:00,False,2.4,High quality lipstick from BrandB in beauty category. Product ID: 711
712,BrandD Tool 12,Home & Garden,BrandD,96.77,143,92,2023-12-08 22:00:00,2024-02-20 19:00:00,False,3.1,High quality tool from BrandD in home & garden category. Product ID: 712
713,BrandB Tool 13,Home & Garden,BrandB,159.77,150,92,2023-04-09 11:00:00,2023-06-06 14:00:00,False,4.3,High quality tool from BrandB in home & garden category. Product ID: 713
714,BrandB T-Shirt 14,Clothing,BrandB,133.22,79,48,2023-03-08 15:00:00,2023-04-05 05:00:00,False,3.4,High quality t-shirt from BrandB in clothing category. Product ID: 714
715,BrandE Mat 15,Automotive,BrandE,325.5,996,54,2023-08-14 22:00:00,2023-10-16 21:00:00,True,1.6,High quality mat from BrandE in automotive category. Product ID: 715
716,BrandH History 16,Books,BrandH,10.82,711,28,2023-12-27 16:00:00,2024-03-03 19:00:00,False,2.9,High quality history from BrandH in books category. Product ID: 716
717,BrandF Textbook 17,Books,BrandF,32.07,585,38,2023-07-29 03:00:00,2023-08-13 14:00:00,True,3.1,High quality textbook from BrandF in books category. Product ID: 717
718,BrandF Shoes 18,Clothing,BrandF,297.4,810,19,2023-06-05 09:00:00,2023-08-06 09:00:00,True,4.1,High quality shoes from BrandF in clothing category. Product ID: 718
719,BrandA Light 19,Automotive,BrandA,446.75,2,16,2023-04-21 05:00:00,2023-07-24 20:00:00,False,1.3,High quality light from BrandA in automotive category. Product ID: 719
720,BrandG Watch 20,Electronics,BrandG,1167.47,486,93,2023-10-17 14:00:00,2023-11-30 02:00:00,True,4.0,High quality watch from BrandG in electronics category. Product ID: 720
721,BrandH Robot 21,Toys,BrandH,53.2,638,53,2023-06-16 02:00:00,2023-09-03 23:00:00,False,1.9,High quality robot from BrandH in toys category. Product ID: 721
722,BrandF Tire 22,Automotive,BrandF,479.88,90,22,2023-08-15 23:00:00,2023-09-20 19:00:00,True,3.3,High quality tire from BrandF in automotive category. Product ID: 722
723,BrandB Racket 23,Sports,BrandB,65.8,980,73,2023-11-13 17:00:00,2024-01-25 18:00:00,True,4.0,High quality racket from BrandB in sports category. Product ID: 723
724,BrandB Tablet 24,Electronics,BrandB,1926.63,859,75,2023-05-21 06:00:00,2023-06-22 04:00:00,False,1.3,High quality tablet from BrandB in electronics category. Product ID: 724
725,BrandG Lipstick 25,Beauty,BrandG,152.53,424,4,2023-01-12 10:00:00,2023-03-08 15:00:00,False,2.5,High quality lipstick from BrandG in beauty category. Product ID: 725
726,BrandB Jeans 26,Clothing,BrandB,167.12,786,12,2023-05-27 04:00:00,2023-06-19 12:00:00,True,2.2,High quality jeans from BrandB in clothing category. Product ID: 726
727,BrandC Tire 27,Automotive,BrandC,314.95,59,39,2023-06-16 05:00:00,2023-06-20 03:00:00,False,1.4,High quality tire from BrandC in automotive category. Product ID: 727
728,BrandG Mystery 28,Books,BrandG,16.61,770,77,2023-03-03 01:00:00,2023-03-28 08:00:00,True,3.0,High quality mystery from BrandG in books category. Product ID: 728
729,BrandB Light 29,Automotive,BrandB,49.1,495,4,2023-08-26 17:00:00,2023-10-17 19:00:00,False,3.5,High quality light from BrandB in automotive category. Product ID: 729
730,BrandE Laptop 30,Electronics,BrandE,530.32,311,73,2023-10-12 20:00:00,2024-01-21 00:00:00,False,2.8,High quality laptop from BrandE in electronics category. Product ID: 730
731,BrandC Tool 31,Home & Garden,BrandC,166.73,984,72,2023-03-28 07:00:00,2023-06-04 20:00:00,False,1.2,High quality tool from BrandC in home & garden category. Product ID: 731
732,BrandE Puzzle 32,Toys,BrandE,10.16,859,88,2023-09-04 08:00:00,2023-11-19 16:00:00,False,5.0,High quality puzzle from BrandE in toys category. Product ID: 732
733,BrandE Chair 33,Home & Garden,BrandE,56.81,91,51,2023-10-01 18:00:00,2023-10-10 03:00:00,True,4.3,High quality chair from BrandE in home & garden category. Product ID: 733
734,BrandG Shirt 34,Sports,BrandG,187.03,267,97,2023-06-12 21:00:00,2023-07-26 17:00:00,False,2.1,High quality shirt from BrandG in sports category. Product ID: 734
735,BrandF Shampoo 35,Beauty,BrandF,143.34,136,83,2023-11-03 10:00:00,2023-11-06 08:00:00,True,3.4,High quality shampoo from BrandF in beauty category. Product ID: 735
736,BrandA Tablet 36,Electronics,BrandA,855.67,551,11,2023-12-23 22:00:00,2024-02-24 10:00:00,True,3.2,High quality tablet from BrandA in electronics category. Product ID: 736
737,BrandB Bear 37,Toys,BrandB,291.89,181,99,2023-07-12 19:00:00,2023-08-27 07:00:00,True,1.5,High quality bear from BrandB in toys category. Product ID: 737
738,BrandD Soap 38,Beauty,BrandD,12.72,366,25,2023-01-11 08:00:00,2023-04-09 06:00:00,True,4.3,High quality soap from BrandD in beauty category. Product ID: 738
739,BrandD Shirt 39,Sports,BrandD,294.23,926,91,2023-07-05 01:00:00,2023-08-09 16:00:00,True,1.0,High quality shirt from BrandD in sports category. Product ID: 739
740,BrandB Light 40,Automotive,BrandB,293.17,675,95,2023-09-10 05:00:00,2023-11-19 11:00:00,True,1.3,High quality light from BrandB in automotive category. Product ID: 740
741,BrandB Cookbook 41,Books,BrandB,16.68,801,36,2023-10-19 07:00:00,2023-12-25 06:00:00,True,4.4,High quality cookbook from BrandB in books category. Product ID: 741
742,BrandE Watch 42,Electronics,BrandE,53.81,53,42,2023-08-07 20:00:00,2023-11-02 16:00:00,False,4.4,High quality watch from BrandE in electronics category. Product ID: 742
743,BrandE Battery 43,Automotive,BrandE,346.48,777,6,2023-08-27 15:00:00,2023-10-13 07:00:00,True,1.2,High quality battery from BrandE in automotive category. Product ID: 743
744,BrandH Mirror 44,Automotive,BrandH,22.48,827,4,2023-04-10 10:00:00,2023-04-21 04:00:00,True,4.9,High quality mirror from BrandH in automotive category. Product ID: 744
745,BrandB Filter 45,Automotive,BrandB,114.5,640,13,2023-06-18 09:00:00,2023-06-27 05:00:00,True,2.9,High quality filter from BrandB in automotive category. Product ID: 745
746,BrandF Camera 46,Electronics,BrandF,531.95,841,43,2023-08-31 07:00:00,2023-10-13 08:00:00,True,4.8,High quality camera from BrandF in electronics category. Product ID: 746
747,BrandB Robot 47,Toys,BrandB,177.89,320,89,2023-02-13 01:00:00,2023-02-17 13:00:00,True,4.1,High quality robot from BrandB in toys category. Product ID: 747
748,BrandH Smartphone 48,Electronics,BrandH,637.87,693,8,2023-11-17 13:00:00,2023-11-25 16:00:00,True,2.2,High quality smartphone from BrandH in electronics category. Product ID: 748
749,BrandG Battery 49,Automotive,BrandG,316.3,638,2,2023-07-30 07:00:00,2023-10-15 04:00:00,False,2.5,High quality battery from BrandG in automotive category. Product ID: 749
750,BrandB Mirror 50,Automotive,BrandB,332.44,336,76,2023-12-12 00:00:00,2024-02-08 16:00:00,True,1.4,High quality mirror from BrandB in automotive category. Product ID: 750
751,BrandB Headphones 51,Electronics,BrandB,1813.52,363,54,2023-03-06 20:00:00,2023-05-11 04:00:00,False,3.9,High quality headphones from BrandB in electronics category. Product ID: 751
752,BrandC Game 52,Toys,BrandC,49.93,598,56,2023-01-23 01:00:00,2023-02-08 10:00:00,False,2.2,High quality game from BrandC in toys category. Product ID: 752
753,BrandC History 53,Books,BrandC,18.89,530,76,2023-06-25 09:00:00,2023-08-11 09:00:00,True,1.2,High quality history from BrandC in books category. Product ID: 753
754,BrandG TV 54,Electronics,BrandG,431.04,349,25,2023-04-13 20:00:00,2023-05-08 22:00:00,False,3.8,High quality tv from BrandG in electronics category. Product ID: 754
755,BrandF Bear 55,Toys,BrandF,188.67,465,6,2023-08-03 10:00:00,2023-08-23 13:00:00,False,1.9,High quality bear from BrandF in toys category. Product ID: 755
756,BrandD Headphones 56,Electronics,BrandD,959.75,786,43,2023-04-20 07:00:00,2023-06-21 06:00:00,False,1.8,High quality headphones from BrandD in electronics category. Product ID: 756
757,BrandA Mystery 57,Books,BrandA,5.45,145,38,2023-07-03 00:00:00,2023-09-12 03:00:00,False,1.8,High quality mystery from BrandA in books category. Product ID: 757
758,BrandA Lipstick 58,Beauty,BrandA,67.75,736,23,2023-05-26 05:00:00,2023-06-23 13:00:00,False,4.4,High quality lipstick from BrandA in beauty category. Product ID: 758
759,BrandC Vase 59,Home & Garden,BrandC,16.23,140,49,2023-05-15 03:00:00,2023-05-18 00:00:00,True,2.4,High quality vase from BrandC in home & garden category. Product ID: 759
760,BrandE Rug 60,Home & Garden,BrandE,79.64,1000,80,2023-07-10 21:00:00,2023-08-01 13:00:00,False,4.5,High quality rug from BrandE in home & garden category. Product ID: 760
761,BrandB Dress 61,Clothing,BrandB,265.99,387,89,2023-03-08 06:00:00,2023-04-01 23:00:00,False,2.3,High quality dress from BrandB in clothing category. Product ID: 761
762,BrandD Tire 62,Automotive,BrandD,386.28,808,20,2023-10-28 06:00:00,2024-01-04 15:00:00,False,2.0,High quality tire from BrandD in automotive category. Product ID: 762
763,BrandC Gloves 63,Sports,BrandC,70.68,66,22,2023-02-11 15:00:00,2023-05-07 10:00:00,False,4.0,High quality gloves from BrandC in sports category. Product ID: 763
764,BrandH Soap 64,Beauty,BrandH,61.91,494,92,2023-12-31 11:00:00,2024-03-08 09:00:00,False,2.9,High quality soap from BrandH in beauty category. Product ID: 764
765,BrandA Filter 65,Automotive,BrandA,125.37,223,40,2023-04-14 14:00:00,2023-05-15 02:00:00,False,4.6,High quality filter from BrandA in automotive category. Product ID: 765
766,BrandF Science Fiction 66,Books,BrandF,29.77,531,46,2023-03-10 02:00:00,2023-04-16 16:00:00,True,3.3,High quality science fiction from BrandF in books category. Product ID: 766
767,BrandF Block 67,Toys,BrandF,140.83,324,35,2023-08-10 13:00:00,2023-09-27 04:00:00,False,1.1,High quality block from BrandF in toys category. Product ID: 767
768,BrandD Ball 68,Toys,BrandD,197.15,525,70,2023-07-03 02:00:00,2023-08-09 18:00:00,True,4.1,High quality ball from BrandD in toys category. Product ID: 768
769,BrandB Table 69,Home & Garden,BrandB,30.69,201,87,2023-01-20 17:00:00,2023-02-15 03:00:00,False,2.0,High quality table from BrandB in home & garden category. Product ID: 769
770,BrandD Shoes 70,Sports,BrandD,299.54,288,45,2023-10-06 08:00:00,2023-10-07 17:00:00,False,4.8,High quality shoes from BrandD in sports category. Product ID: 770
771,BrandH Tablet 71,Electronics,BrandH,1737.66,214,61,2023-04-27 07:00:00,2023-07-29 06:00:00,True,3.1,High quality tablet from BrandH in electronics category. Product ID: 771
772,BrandH Bear 72,Toys,BrandH,239.66,427,27,2023-06-10 06:00:00,2023-08-04 04:00:00,False,2.8,High quality bear from BrandH in toys category. Product ID: 772
773,BrandF Tablet 73,Electronics,BrandF,1176.14,511,85,2023-03-07 09:00:00,2023-06-09 09:00:00,False,2.4,High quality tablet from BrandF in electronics category. Product ID: 773
774,BrandG Seat Cover 74,Automotive,BrandG,386.16,601,3,2023-12-20 17:00:00,2024-01-28 03:00:00,True,4.7,High quality seat cover from BrandG in automotive category. Product ID: 774
775,BrandF Romance 75,Books,BrandF,49.11,395,25,2023-04-15 12:00:00,2023-04-24 05:00:00,False,1.4,High quality romance from BrandF in books category. Product ID: 775
776,BrandE Car 76,Toys,BrandE,59.71,846,89,2023-12-12 17:00:00,2024-01-03 18:00:00,False,1.1,High quality car from BrandE in toys category. Product ID: 776
777,BrandB Cushion 77,Home & Garden,BrandB,92.31,71,59,2023-04-30 09:00:00,2023-07-24 01:00:00,True,2.5,High quality cushion from BrandB in home & garden category. Product ID: 777
778,BrandC TV 78,Electronics,BrandC,1726.43,132,69,2023-07-30 12:00:00,2023-08-19 15:00:00,False,2.9,High quality tv from BrandC in electronics category. Product ID: 778
779,BrandG Jacket 79,Clothing,BrandG,47.68,680,61,2023-04-16 09:00:00,2023-06-11 07:00:00,True,3.4,High quality jacket from BrandG in clothing category. Product ID: 779
780,BrandD Gloves 80,Sports,BrandD,89.88,844,52,2023-01-04 04:00:00,2023-03-02 06:00:00,True,3.1,High quality gloves from BrandD in sports category. Product ID: 780
781,BrandH Robot 81,Toys,BrandH,177.08,355,90,2023-02-16 09:00:00,2023-05-09 23:00:00,False,2.6,High quality robot from BrandH in toys category. Product ID: 781
782,BrandG Biography 82,Books,BrandG,13.08,393,85,2023-11-13 23:00:00,2024-01-08 13:00:00,True,3.8,High quality biography from BrandG in books category. Product ID: 782
783,BrandG T-Shirt 83,Clothing,BrandG,79.51,298,86,2023-03-22 08:00:00,2023-06-11 01:00:00,True,3.8,High quality t-shirt from BrandG in clothing category. Product ID: 783
784,BrandH Cushion 84,Home & Garden,BrandH,297.79,773,14,2023-10-11 03:00:00,2023-11-27 05:00:00,False,2.6,High quality cushion from BrandH in home & garden category. Product ID: 784
785,BrandE Biography 85,Books,BrandE,27.77,711,87,2023-08-25 00:00:00,2023-09-03 20:00:00,False,2.5,High quality biography from BrandE in books category. Product ID: 785
786,BrandD Seat Cover 86,Automotive,BrandD,38.13,334,86,2023-05-09 03:00:00,2023-08-07 07:00:00,False,2.9,High quality seat cover from BrandD in automotive category. Product ID: 786
